"comp","gsi","P","t_div"
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.415384615384615,0.00799200799200799,0.55
4,0.6,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.525,0.001998001998002,0.55
4,0.675,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.001998001998002,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.654545454545455,0.000999000999000999,0.55
4,0.763636363636364,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.55
4,0.87,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,1,0.000999000999000999,0.55
4,1,0.000999000999000999,0.55
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.525,0.00699300699300699,0.5
4,0.675,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.525,0.004995004995005,0.5
4,0.675,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.525,0.003996003996004,0.5
4,0.675,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.525,0.004995004995005,0.5
4,0.675,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.003996003996004,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.001998001998002,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.001998001998002,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.525,0.003996003996004,0.5
4,0.675,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.525,0.004995004995005,0.5
4,0.675,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.525,0.001998001998002,0.5
4,0.675,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.415384615384615,0.00599400599400599,0.5
4,0.6,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.525,0.004995004995005,0.5
4,0.675,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.525,0.003996003996004,0.5
4,0.675,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.525,0.000999000999000999,0.5
4,0.675,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.001998001998002,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.525,0.001998001998002,0.5
4,0.675,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.525,0.002997002997003,0.5
4,0.675,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.001998001998002,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.654545454545455,0.000999000999000999,0.5
4,0.763636363636364,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
2,1,0.000999000999000999,0.5
4,1,0.000999000999000999,0.5
2,0.81,0.000999000999000999,0.5
4,0.87,0.000999000999000999,0.5
